crime_id,crime_type,district,police_station,crime_date,crime_time,latitude,longitude,suspect_id,victim_id,weapon_used,modus_operandi,severity,status
CR00192,Domestic Violence,Kalaburagi,College Road,2024-11-26,16:19,17.367564,76.840867,S3578,V8643,Firearm,Pickpocketing,3,Arrested
CR00193,Drug Offence,Vijayapura,Old City,2023-08-31,05:56,16.854531,75.740072,S3237,V7019,Knife,Pickpocketing,2,Arrested
CR00194,Vehicle Theft,Kalaburagi,Shahnoor,2023-02-16,07:13,17.315014,76.79759,S2870,V7093,Knife,Domestic quarrel,3,Investigation
CR00195,Burglary,Mysuru,VV Mohalla,2022-12-19,09:09,12.328678,76.594623,S3034,V6690,Poison,Scam call,2,Open
CR00196,Kidnapping,Hubballi-Dharwad,Bharat,2023-05-24,19:40,15.397811,75.114126,S2544,V6764,Firearm,Forced entry,5,Closed
CR00197,Drug Offence,Mangaluru,Kankanady,2022-05-09,11:25,12.882724,74.876714,S3953,V8666,Poison,Bribery,4,Investigation
CR00198,Drug Offence,Bengaluru Urban,Majestic,2022-11-26,16:53,12.964881,77.595198,S1269,V5456,Unknown,Pickpocketing,1,Closed
CR00199,Assault,Kalaburagi,Shahnoor,2023-09-15,22:09,17.333964,76.815294,S2524,V7212,Bat,Bribery,2,Arrested
CR00200,Murder,Belagavi,Shahu Nagar,2023-11-18,22:29,15.807753,74.473781,S3021,V8862,Crowbar,Strangulation,5,Open
CR00201,Drug Offence,Hubballi-Dharwad,Bharat,2022-04-26,04:19,15.342213,75.10055,S4134,V5660,Rope,Cyber intrusion,3,Cold Case
CR00202,Assault,Tumakuru,Temple Road,2022-12-12,09:33,13.345804,77.147121,S2056,V6817,Poison,Domestic quarrel,1,Arrested
CR00203,Theft,Mysuru,VV Mohalla,2023-07-30,05:04,12.275436,76.654612,S1552,V7112,Bat,Pickpocketing,5,Open
CR00204,Domestic Violence,Mysuru,Chamraj,2023-02-10,07:44,12.298256,76.677959,S1269,V7207,Unknown,Domestic quarrel,1,Investigation
CR00205,Domestic Violence,Vijayapura,Station,2022-05-04,19:59,16.798651,75.715141,S2339,V7544,Knife,Domestic quarrel,2,Arrested
CR00206,Cyber Fraud,Mangaluru,Kankanady,2023-07-24,03:52,12.886493,74.818243,S4704,V7911,Stolen Vehicle,Cyber intrusion,2,Arrested
CR00207,Domestic Violence,Mysuru,Gokulam,2024-06-21,02:59,12.320136,76.604064,S4106,V6269,Crowbar,Scam call,3,Cold Case
CR00208,Drug Offence,Kalaburagi,Station Road,2024-02-16,20:06,17.294819,76.876963,S1203,V8461,Crowbar,Hit and run,5,Arrested
CR00209,Assault,Kalaburagi,Station Road,2023-03-09,20:43,17.363391,76.857028,S4757,V5605,Bat,Domestic quarrel,3,Investigation
CR00210,Cyber Fraud,Vijayapura,Old City,2023-10-31,16:55,16.845829,75.745792,S2493,V7022,Poison,Scam call,1,Cold Case
CR00211,Theft,Kalaburagi,Station Road,2023-04-13,13:25,17.351006,76.851314,S1606,V5899,Unknown,Pickpocketing,2,Arrested
CR00212,Burglary,Mysuru,VV Mohalla,2023-09-12,21:36,12.332963,76.667503,S1694,V8475,Bat,Bribery,1,Investigation
CR00213,Vehicle Theft,Kalaburagi,College Road,2022-05-05,19:31,17.332441,76.827894,S2038,V7988,Poison,Domestic quarrel,3,Closed
CR00214,Drug Offence,Kalaburagi,Station Road,2024-07-05,19:09,17.33267,76.827763,S2786,V7835,Rope,Home invasion,1,Closed
CR00215,Robbery,Kalaburagi,Shahnoor,2022-05-26,09:13,17.290775,76.860269,S2579,V8186,Stolen Vehicle,Pickpocketing,3,Open
CR00216,Cyber Fraud,Kalaburagi,Shahnoor,2022-02-24,15:56,17.33991,76.867735,S3777,V6320,Rope,Hit and run,3,Closed
CR00217,Robbery,Belagavi,Nipani,2023-04-30,07:46,15.848174,74.485561,S3948,V7551,Bat,Scam call,5,Closed
CR00218,Theft,Shivamogga,Salem,2024-10-05,13:02,13.968199,75.578906,S1845,V5959,Stolen Vehicle,Strangulation,5,Arrested
CR00219,Burglary,Kalaburagi,College Road,2023-06-03,22:00,17.327756,76.860506,S3527,V6070,Knife,Pickpocketing,4,Cold Case
CR00220,Burglary,Vijayapura,Old City,2022-01-06,16:09,16.848459,75.71,S2088,V7305,Mobile,Scam call,4,Arrested
CR00221,Burglary,Belagavi,Shahu Nagar,2024-09-07,08:13,15.815494,74.499305,S1077,V8266,Unknown,Cyber intrusion,2,Investigation
CR00222,Domestic Violence,Vijayapura,Nehru Road,2023-11-03,12:07,16.828741,75.743432,S3132,V6805,Mobile,Domestic quarrel,2,Closed
CR00223,Assault,Mangaluru,Pandeshwar,2023-06-30,20:09,12.955838,74.867938,S3698,V6863,Bat,Hit and run,1,Cold Case
CR00224,Burglary,Bengaluru Urban,Central,2024-07-28,05:07,12.96372,77.616359,S3748,V7051,Unknown,Scam call,1,Arrested
CR00225,Assault,Hubballi-Dharwad,Gabburda,2023-09-15,10:03,15.376671,75.110671,S4224,V8846,Knife,Strangulation,1,Investigation
CR00226,Theft,Vijayapura,Nehru Road,2024-04-08,19:26,16.865619,75.733264,S3481,V6984,Mobile,Hit and run,1,Open
CR00227,Domestic Violence,Ballari,Karnataka,2024-05-15,10:38,15.139904,76.901792,S3400,V8511,Knife,Cyber intrusion,2,Open
CR00228,Assault,Shivamogga,Nagara,2023-03-05,17:59,13.943568,75.609552,S1978,V8727,Unknown,Kidnap and ransom,4,Closed
CR00229,Kidnapping,Shivamogga,Nagara,2022-10-19,07:32,13.937601,75.533134,S2672,V7686,Stolen Vehicle,Pickpocketing,5,Arrested
CR00230,Kidnapping,Shivamogga,Pinjrapole,2022-12-19,07:01,13.919647,75.526367,S4305,V5617,Stolen Vehicle,Home invasion,4,Investigation
CR00231,Murder,Hubballi-Dharwad,Gabburda,2022-09-16,10:38,15.372463,75.131462,S3225,V6555,Unknown,Home invasion,1,Open
CR00232,Cyber Fraud,Ballari,Shantinagar,2023-01-11,02:20,15.160299,76.916872,S1402,V6511,Firearm,Scam call,4,Closed
CR00233,Cyber Fraud,Ballari,Karnataka,2023-07-20,01:43,15.168298,76.94081,S3496,V5814,Unknown,Strangulation,2,Investigation
CR00234,Domestic Violence,Vijayapura,Nehru Road,2024-12-18,06:34,16.7988,75.71419,S3926,V5532,Unknown,Strangulation,2,Closed
CR00235,Robbery,Ballari,Sampangi,2023-03-29,15:27,15.149632,76.91373,S4578,V6903,Stolen Vehicle,Scam call,4,Arrested
CR00236,Domestic Violence,Tumakuru,Temple Road,2024-10-14,17:33,13.376804,77.078499,S2286,V5851,Rope,Bribery,4,Cold Case
CR00237,Burglary,Vijayapura,Old City,2024-10-30,11:16,16.78173,75.717536,S4076,V5002,Stolen Vehicle,Scam call,3,Closed
CR00238,Burglary,Belagavi,Sammathal,2022-07-27,10:57,15.824703,74.510998,S4992,V8812,Unknown,Kidnap and ransom,1,Cold Case
CR00239,Assault,Belagavi,Nipani,2023-04-11,08:53,15.820774,74.462618,S1884,V5272,Stolen Vehicle,Home invasion,5,Closed
CR00240,Murder,Bengaluru Urban,Jayanagar,2023-03-31,20:31,12.999598,77.561052,S2978,V8859,Bat,Kidnap and ransom,4,Open
CR00241,Cyber Fraud,Mysuru,VV Mohalla,2022-08-25,03:44,12.313219,76.669665,S2891,V5415,Firearm,Hit and run,4,Open
CR00242,Burglary,Vijayapura,Old City,2023-11-30,11:32,16.857107,75.697132,S1199,V5276,Knife,Kidnap and ransom,1,Open
CR00243,Domestic Violence,Hubballi-Dharwad,Bharat,2022-11-29,11:55,15.379779,75.094884,S1813,V8902,Crowbar,Kidnap and ransom,4,Arrested
CR00244,Theft,Ballari,Karnataka,2024-10-13,21:59,15.164963,76.924048,S4077,V7011,None,Pickpocketing,4,Open
CR00245,Burglary,Belagavi,Nipani,2022-04-23,16:51,15.889532,74.490271,S3016,V6673,Poison,Forced entry,1,Cold Case
CR00246,Kidnapping,Bengaluru Urban,Koramangala,2024-02-19,11:02,12.964586,77.585479,S4246,V5426,Stolen Vehicle,Scam call,4,Closed
CR00247,Kidnapping,Vijayapura,Nehru Road,2024-02-10,21:06,16.858599,75.717967,S1315,V8966,Mobile,Domestic quarrel,1,Closed
CR00248,Kidnapping,Tumakuru,Chitradurga Road,2023-07-14,20:03,13.370018,77.07857,S2443,V5266,Stolen Vehicle,Scam call,1,Cold Case
CR00249,Drug Offence,Tumakuru,Vidyaranyapuram,2023-10-23,09:11,13.367161,77.078115,S4918,V7814,None,Cyber intrusion,4,Closed
CR00250,Domestic Violence,Mysuru,Gokulam,2022-08-10,21:58,12.257046,76.598845,S1986,V5444,Rope,Kidnap and ransom,3,Arrested
CR00251,Burglary,Belagavi,Shahu Nagar,2024-10-19,14:47,15.877353,74.457679,S1147,V5800,Knife,Hit and run,1,Open
CR00252,Vehicle Theft,Hubballi-Dharwad,Gokul Road,2022-11-28,23:02,15.364876,75.151176,S3193,V7943,Bat,Cyber intrusion,4,Cold Case
CR00253,Murder,Ballari,Karnataka,2024-07-14,19:46,15.100064,76.895354,S3317,V7814,Poison,Home invasion,1,Closed
CR00254,Domestic Violence,Hubballi-Dharwad,Gabburda,2022-03-23,04:35,15.348529,75.100733,S3512,V5328,Bat,Kidnap and ransom,3,Cold Case
CR00255,Cyber Fraud,Mysuru,VV Mohalla,2023-03-08,14:00,12.287214,76.673992,S3210,V8601,Poison,Hit and run,4,Open
CR00256,Kidnapping,Shivamogga,Pinjrapole,2024-07-14,04:52,13.904588,75.58079,S3926,V7883,Stolen Vehicle,Cyber intrusion,3,Closed
CR00257,Drug Offence,Tumakuru,Temple Road,2023-12-24,06:08,13.367999,77.126304,S1617,V7559,Poison,Home invasion,3,Investigation
CR00258,Domestic Violence,Mysuru,VV Mohalla,2022-05-16,12:58,12.299595,76.656106,S3232,V8186,Crowbar,Forced entry,2,Arrested
CR00259,Burglary,Hubballi-Dharwad,Bharat,2024-07-02,05:46,15.40742,75.120076,S3011,V7538,Unknown,Bribery,1,Open
CR00260,Vehicle Theft,Mangaluru,Kankanady,2023-02-04,02:20,12.902203,74.827152,S2133,V6478,Poison,Forced entry,5,Investigation
CR00261,Domestic Violence,Bengaluru Urban,Koramangala,2024-08-08,23:37,12.946731,77.610226,S4168,V7214,Poison,Domestic quarrel,4,Arrested
CR00262,Vehicle Theft,Belagavi,Shahu Nagar,2022-08-16,15:35,15.867332,74.529199,S2578,V7926,Crowbar,Bribery,1,Investigation
CR00263,Cyber Fraud,Vijayapura,Nehru Road,2022-12-30,05:20,16.865316,75.684122,S3077,V7697,Unknown,Cyber intrusion,4,Open
CR00264,Assault,Belagavi,Shahu Nagar,2024-03-12,16:45,15.838254,74.46247,S3909,V8590,Rope,Kidnap and ransom,1,Arrested
CR00265,Domestic Violence,Kalaburagi,College Road,2024-11-23,14:22,17.301117,76.847833,S3743,V8829,Mobile,Strangulation,3,Investigation
CR00266,Domestic Violence,Shivamogga,Nagara,2024-12-30,01:57,13.948701,75.558403,S1824,V6161,Poison,Scam call,5,Open
CR00267,Drug Offence,Belagavi,Sammathal,2024-07-29,07:59,15.889053,74.456648,S4220,V8454,Firearm,Scam call,5,Closed
CR00268,Theft,Bengaluru Urban,Central,2022-05-27,18:48,12.963321,77.597723,S1913,V7996,Firearm,Kidnap and ransom,4,Closed
CR00269,Vehicle Theft,Vijayapura,Station,2022-08-20,20:09,16.8568,75.726686,S2694,V6219,Rope,Pickpocketing,3,Investigation
CR00270,Vehicle Theft,Mysuru,Gokulam,2024-11-19,17:20,12.257462,76.643758,S1001,V7535,None,Domestic quarrel,5,Arrested
CR00271,Robbery,Bengaluru Urban,Koramangala,2024-03-12,01:37,12.968751,77.590079,S1941,V7366,Unknown,Strangulation,3,Arrested
CR00272,Murder,Mysuru,VV Mohalla,2023-03-09,23:13,12.303098,76.620158,S2459,V7355,Bat,Cyber intrusion,1,Arrested
CR00273,Murder,Bengaluru Urban,Central,2024-05-19,03:15,12.933019,77.601648,S4302,V7010,Mobile,Forced entry,4,Investigation
CR00274,Cyber Fraud,Mysuru,Gokulam,2024-03-17,00:03,12.293747,76.648928,S3593,V7500,Bat,Kidnap and ransom,3,Investigation
CR00275,Drug Offence,Shivamogga,Salem,2024-11-04,15:49,13.946481,75.539877,S3332,V6659,Mobile,Kidnap and ransom,1,Closed
CR00276,Theft,Kalaburagi,College Road,2022-12-26,10:45,17.36781,76.867296,S3736,V6456,None,Forced entry,4,Arrested
CR00277,Theft,Shivamogga,Nagara,2023-09-17,00:07,13.963586,75.604435,S3114,V5451,Firearm,Kidnap and ransom,3,Cold Case
CR00278,Robbery,Vijayapura,Old City,2024-11-28,04:11,16.789995,75.745478,S2856,V5810,Unknown,Bribery,2,Closed
CR00279,Vehicle Theft,Vijayapura,Station,2022-05-01,01:54,16.779624,75.735645,S2089,V6838,Poison,Home invasion,3,Arrested
CR00280,Cyber Fraud,Mysuru,VV Mohalla,2024-08-10,06:42,12.28506,76.653275,S2234,V5645,Knife,Scam call,5,Closed
CR00281,Domestic Violence,Vijayapura,Station,2024-06-06,01:24,16.86446,75.726224,S2383,V7518,Poison,Forced entry,4,Open
CR00282,Burglary,Ballari,Karnataka,2023-06-16,04:00,15.127479,76.937677,S1503,V6756,Bat,Domestic quarrel,1,Closed
CR00283,Robbery,Shivamogga,Pinjrapole,2023-07-11,08:19,13.96873,75.585486,S4782,V5927,None,Bribery,1,Investigation
CR00284,Murder,Mysuru,Chamraj,2023-11-09,08:31,12.260782,76.649097,S2623,V7078,Mobile,Forced entry,2,Investigation
CR00285,Robbery,Ballari,Sampangi,2024-02-23,18:47,15.128088,76.919801,S2229,V8487,None,Cyber intrusion,2,Arrested
CR00286,Assault,Vijayapura,Station,2022-10-16,15:09,16.824408,75.690891,S3432,V5463,Stolen Vehicle,Bribery,3,Open
CR00287,Drug Offence,Shivamogga,Pinjrapole,2024-06-27,16:40,13.892216,75.524913,S4319,V8616,Rope,Pickpocketing,1,Cold Case
CR00288,Domestic Violence,Ballari,Sampangi,2022-09-20,19:55,15.178902,76.919271,S4075,V6436,Stolen Vehicle,Forced entry,5,Closed
CR00289,Burglary,Tumakuru,Chitradurga Road,2024-07-06,10:31,13.35508,77.071539,S1674,V8441,Bat,Domestic quarrel,1,Cold Case
CR00290,Burglary,Ballari,Karnataka,2023-07-25,00:37,15.109401,76.92271,S2432,V5433,Crowbar,Pickpocketing,3,Closed
CR00291,Theft,Mangaluru,Kankanady,2024-07-07,07:18,12.873053,74.832206,S2936,V5265,Crowbar,Hit and run,3,Open
CR00292,Burglary,Mangaluru,Kankanady,2024-05-03,04:35,12.934211,74.861163,S2951,V7236,Crowbar,Home invasion,4,Arrested
CR00293,Domestic Violence,Kalaburagi,Station Road,2024-10-08,10:59,17.371918,76.877278,S2638,V7686,Mobile,Hit and run,1,Open
CR00294,Cyber Fraud,Kalaburagi,College Road,2023-09-04,05:08,17.326578,76.839057,S1415,V8546,Knife,Hit and run,3,Arrested
CR00295,Assault,Bengaluru Urban,Jayanagar,2022-08-01,19:10,12.94282,77.588746,S1573,V6176,Bat,Pickpocketing,5,Cold Case
CR00296,Burglary,Kalaburagi,College Road,2022-03-29,09:51,17.343458,76.812962,S3648,V8702,Crowbar,Home invasion,5,Open
CR00297,Murder,Mangaluru,Kankanady,2022-01-18,23:55,12.879194,74.836789,S3945,V6098,Knife,Kidnap and ransom,3,Cold Case
CR00298,Murder,Vijayapura,Nehru Road,2024-07-06,12:36,16.854322,75.736164,S2911,V7691,Knife,Strangulation,5,Open
CR00299,Robbery,Bengaluru Urban,Koramangala,2024-03-24,22:37,12.94705,77.565142,S3866,V6628,Poison,Scam call,2,Open
CR00300,Burglary,Shivamogga,Pinjrapole,2024-05-23,17:00,13.92816,75.572269,S3238,V5745,Unknown,Pickpocketing,2,Closed
CR00301,Murder,Ballari,Karnataka,2024-03-21,20:22,15.171179,76.909607,S2115,V7085,Rope,Strangulation,5,Arrested
CR00302,Murder,Kalaburagi,Station Road,2024-02-16,16:12,17.338836,76.854526,S4126,V7800,Rope,Scam call,3,Arrested
CR00303,Burglary,Tumakuru,Vidyaranyapuram,2022-08-06,13:59,13.325399,77.10041,S2338,V8870,Firearm,Strangulation,1,Arrested
CR00304,Kidnapping,Ballari,Shantinagar,2022-12-20,07:35,15.15082,76.878944,S4756,V6029,Knife,Scam call,2,Cold Case
CR00305,Robbery,Ballari,Shantinagar,2024-09-08,20:54,15.172749,76.914396,S1218,V7102,Bat,Domestic quarrel,3,Open
CR00306,Domestic Violence,Ballari,Sampangi,2022-06-26,13:26,15.167986,76.954093,S2821,V6013,Stolen Vehicle,Kidnap and ransom,2,Cold Case
CR00307,Murder,Bengaluru Urban,Majestic,2022-03-31,17:38,12.931651,77.555585,S1324,V6220,None,Kidnap and ransom,5,Cold Case
CR00308,Burglary,Hubballi-Dharwad,Bharat,2024-10-22,18:11,15.351633,75.145704,S3313,V7018,None,Domestic quarrel,3,Investigation
CR00309,Domestic Violence,Ballari,Shantinagar,2022-09-01,17:32,15.162101,76.920995,S4665,V7310,Firearm,Scam call,4,Arrested
CR00310,Cyber Fraud,Ballari,Shantinagar,2023-02-14,20:10,15.102677,76.916322,S4040,V8482,Firearm,Bribery,2,Arrested
CR00311,Theft,Hubballi-Dharwad,Gokul Road,2024-10-26,05:33,15.393646,75.137671,S4969,V7106,Rope,Scam call,2,Investigation
CR00312,Vehicle Theft,Vijayapura,Nehru Road,2024-08-20,07:12,16.856434,75.730778,S2974,V8936,Rope,Pickpocketing,3,Open
CR00313,Robbery,Bengaluru Urban,Koramangala,2023-09-04,04:41,13.004382,77.616082,S1882,V5594,Poison,Cyber intrusion,1,Arrested
CR00314,Kidnapping,Vijayapura,Station,2024-03-11,10:16,16.844118,75.665078,S1913,V7897,Unknown,Home invasion,2,Arrested
CR00315,Vehicle Theft,Vijayapura,Station,2023-08-05,12:49,16.782353,75.684127,S2382,V8625,Knife,Hit and run,5,Investigation
CR00316,Domestic Violence,Ballari,Karnataka,2024-07-02,07:53,15.17597,76.926538,S1215,V5500,Crowbar,Domestic quarrel,1,Open
CR00317,Robbery,Kalaburagi,College Road,2022-05-17,12:15,17.312114,76.814769,S4241,V8167,Unknown,Domestic quarrel,4,Investigation
CR00318,Drug Offence,Tumakuru,Chitradurga Road,2023-07-29,00:12,13.30419,77.145377,S1294,V8421,Mobile,Kidnap and ransom,4,Open
CR00319,Drug Offence,Tumakuru,Temple Road,2024-08-03,22:20,13.300729,77.125591,S3871,V5488,Firearm,Domestic quarrel,1,Arrested
CR00320,Domestic Violence,Shivamogga,Nagara,2022-10-06,00:55,13.963695,75.541552,S3351,V5714,Mobile,Forced entry,3,Cold Case
CR00321,Burglary,Bengaluru Urban,Central,2022-08-10,11:59,12.940798,77.628928,S3941,V8125,Poison,Strangulation,3,Cold Case
CR00322,Assault,Tumakuru,Temple Road,2024-04-20,17:14,13.330693,77.088739,S1908,V7257,Mobile,Kidnap and ransom,2,Cold Case
CR00323,Murder,Belagavi,Shahu Nagar,2024-10-03,15:31,15.861737,74.536914,S3447,V6516,Stolen Vehicle,Hit and run,3,Arrested
CR00324,Assault,Hubballi-Dharwad,Bharat,2022-12-30,23:36,15.39476,75.136003,S4807,V8777,Crowbar,Strangulation,4,Closed
CR00325,Assault,Ballari,Sampangi,2022-11-02,14:10,15.179137,76.951753,S1655,V8914,Crowbar,Cyber intrusion,5,Arrested
CR00326,Domestic Violence,Hubballi-Dharwad,Gabburda,2023-02-12,10:43,15.347124,75.124286,S4517,V8784,Bat,Home invasion,3,Cold Case
CR00327,Domestic Violence,Belagavi,Nipani,2024-04-20,08:35,15.829871,74.533663,S1797,V6675,None,Pickpocketing,4,Cold Case
CR00328,Robbery,Vijayapura,Old City,2023-06-10,14:03,16.797206,75.698376,S2188,V6521,None,Cyber intrusion,1,Cold Case
CR00329,Burglary,Bengaluru Urban,Majestic,2024-09-05,23:50,12.981712,77.55397,S4161,V8906,Mobile,Scam call,2,Investigation
CR00330,Theft,Mysuru,Gokulam,2023-01-24,12:41,12.282461,76.600739,S4433,V6992,Rope,Pickpocketing,5,Arrested
CR00331,Assault,Belagavi,Nipani,2022-09-13,11:17,15.811275,74.535656,S1121,V5894,Stolen Vehicle,Pickpocketing,4,Cold Case
CR00332,Robbery,Mysuru,Chamraj,2022-10-13,19:38,12.339552,76.656044,S3041,V7374,Rope,Pickpocketing,1,Open
CR00333,Cyber Fraud,Kalaburagi,Station Road,2022-09-24,02:02,17.352278,76.813568,S4393,V7608,Poison,Strangulation,3,Investigation
CR00334,Murder,Shivamogga,Pinjrapole,2024-03-21,14:42,13.905014,75.562628,S4501,V6934,Knife,Strangulation,4,Investigation
CR00335,Assault,Kalaburagi,Shahnoor,2024-02-03,04:00,17.319235,76.877222,S3808,V5371,Bat,Bribery,2,Arrested
CR00336,Domestic Violence,Shivamogga,Salem,2022-02-09,12:05,13.97467,75.568319,S3004,V5986,Unknown,Bribery,5,Arrested
CR00337,Domestic Violence,Mysuru,Gokulam,2022-10-01,12:59,12.254798,76.608314,S3761,V7090,None,Hit and run,2,Closed
CR00338,Theft,Mysuru,Chamraj,2024-09-24,04:50,12.284746,76.643862,S3841,V6109,None,Bribery,2,Investigation
CR00339,Domestic Violence,Tumakuru,Vidyaranyapuram,2022-08-13,19:40,13.303731,77.083218,S4349,V6362,Rope,Forced entry,1,Cold Case
CR00340,Domestic Violence,Vijayapura,Old City,2022-05-14,15:44,16.814844,75.683852,S3517,V8633,Mobile,Pickpocketing,3,Cold Case
CR00341,Murder,Shivamogga,Nagara,2022-10-20,01:47,13.914985,75.553141,S1417,V7460,Crowbar,Forced entry,1,Closed
CR00342,Murder,Mangaluru,Pandeshwar,2022-12-30,14:57,12.878753,74.88678,S3942,V5343,Bat,Pickpocketing,2,Arrested
CR00343,Murder,Belagavi,Sammathal,2022-03-05,14:58,15.807041,74.533263,S1683,V5440,None,Kidnap and ransom,2,Arrested
CR00344,Theft,Tumakuru,Chitradurga Road,2024-01-26,21:22,13.298881,77.148179,S1728,V7860,Bat,Strangulation,1,Investigation
CR00345,Burglary,Vijayapura,Old City,2024-11-03,00:36,16.786114,75.734054,S1170,V5209,Unknown,Bribery,5,Closed
CR00346,Domestic Violence,Vijayapura,Station,2024-02-14,12:13,16.853299,75.693067,S3871,V7102,Bat,Home invasion,3,Cold Case
CR00347,Burglary,Ballari,Shantinagar,2023-06-16,09:01,15.167937,76.878639,S2523,V6813,Rope,Hit and run,1,Arrested
CR00348,Kidnapping,Bengaluru Urban,Central,2023-06-21,07:14,12.948927,77.61009,S2378,V5777,Unknown,Cyber intrusion,4,Open
CR00349,Kidnapping,Vijayapura,Nehru Road,2023-04-23,21:51,16.845181,75.671158,S2789,V7876,Bat,Forced entry,2,Closed
CR00350,Vehicle Theft,Mangaluru,Pandeshwar,2023-04-05,07:20,12.955181,74.826497,S2561,V8703,Bat,Strangulation,1,Cold Case
CR00351,Robbery,Kalaburagi,Station Road,2022-01-18,20:29,17.331795,76.816066,S4758,V8131,Crowbar,Pickpocketing,5,Investigation
CR00352,Cyber Fraud,Vijayapura,Nehru Road,2022-12-31,06:01,16.858657,75.708844,S2829,V5576,Stolen Vehicle,Scam call,5,Open
CR00353,Murder,Hubballi-Dharwad,Gabburda,2024-01-23,13:46,15.327737,75.16094,S4496,V5612,Mobile,Kidnap and ransom,3,Closed
CR00354,Vehicle Theft,Shivamogga,Pinjrapole,2024-06-04,23:52,13.94336,75.52455,S4029,V7248,None,Domestic quarrel,5,Closed
CR00355,Burglary,Mysuru,VV Mohalla,2024-12-29,08:38,12.299537,76.599653,S1235,V6587,Mobile,Scam call,1,Cold Case
CR00356,Theft,Hubballi-Dharwad,Gabburda,2023-09-24,02:49,15.362489,75.098671,S3659,V5872,Poison,Cyber intrusion,2,Arrested
CR00357,Burglary,Kalaburagi,Shahnoor,2024-05-21,17:05,17.356831,76.831606,S2053,V7500,Unknown,Bribery,5,Investigation
CR00358,Murder,Tumakuru,Vidyaranyapuram,2024-07-15,07:52,13.302708,77.118682,S1185,V5085,Crowbar,Scam call,1,Closed
CR00359,Drug Offence,Vijayapura,Nehru Road,2023-03-20,15:40,16.824853,75.712007,S1112,V6305,Poison,Cyber intrusion,5,Arrested
CR00360,Cyber Fraud,Hubballi-Dharwad,Bharat,2022-04-02,20:15,15.328195,75.118536,S2773,V7607,Unknown,Forced entry,1,Cold Case
CR00361,Cyber Fraud,Bengaluru Urban,Central,2022-02-21,19:21,13.000958,77.611313,S1874,V6532,None,Domestic quarrel,2,Open
CR00362,Theft,Kalaburagi,College Road,2022-12-01,12:15,17.346741,76.861249,S3680,V8801,Mobile,Hit and run,3,Arrested
CR00363,Kidnapping,Ballari,Sampangi,2024-04-27,22:38,15.137507,76.912369,S1121,V5507,Rope,Scam call,1,Investigation
CR00364,Drug Offence,Ballari,Sampangi,2023-01-12,18:13,15.183207,76.946625,S1477,V8877,Mobile,Home invasion,1,Arrested
CR00365,Assault,Hubballi-Dharwad,Bharat,2022-08-23,19:48,15.374625,75.103605,S4483,V5641,Firearm,Pickpocketing,1,Closed
CR00366,Robbery,Shivamogga,Salem,2024-11-05,10:09,13.900705,75.555879,S2154,V5444,Poison,Domestic quarrel,3,Closed
CR00367,Burglary,Mysuru,VV Mohalla,2023-05-28,00:52,12.26884,76.64009,S2299,V6900,Rope,Scam call,2,Open
CR00368,Burglary,Kalaburagi,Station Road,2022-02-13,23:22,17.347678,76.792511,S2398,V7692,Firearm,Kidnap and ransom,3,Closed
CR00369,Drug Offence,Tumakuru,Vidyaranyapuram,2023-07-11,04:46,13.35228,77.116339,S4503,V8741,Bat,Cyber intrusion,4,Closed
CR00370,Drug Offence,Ballari,Shantinagar,2024-04-28,11:17,15.105136,76.895976,S4459,V5808,Unknown,Scam call,4,Cold Case
